ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,D2_GPT_4o_finetune,D2_GPT_4o_finetune_raw,D2_GPT_4o_finetune_1,D2_GPT_4o_finetune_2,D2_GPT_4o_finetune_3,D2_GPT_4o_finetune_4,D2_GPT_4o_finetune_5,D2_GPT_4o_finetune_6,D2_GPT_4o_finetune_7,D2_GPT_4o_finetune_8
163,777,9edd6e5f-a015-4894-bc2b-840ace305ff7,2018-01-11 04:45:19,https://www.wsj.com/articles/immigration-officials-swarm-7-elevens-issue-warning-to-u-s-businesses-1515619043,7-Eleven Stores Targeted by Immigration Authorities,1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",7-Eleven Stores Targeted by Immigration Authorities,,7-Eleven Stores Targeted by Immigration Authorities,"[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,0,0,0,0,1,0
1463,6771,67b83e60-da23-42f5-883d-f54b58ef4a28,2018-01-13 10:12:09,https://www.nytimes.com/aponline/2018/01/13/world/europe/ap-eu-czech-presidential-election.html,Czechs Vote for President; Anti-Migrant Incumbent Is Favored,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Czechs Vote for President; Anti-Migrant Incumbent Is Favored,,Czechs Vote for President; Anti-Migrant Incumbent Is Favored,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1596,7363,2f582b67-18fd-4e9a-b939-3e8ba47d4bcc,2018-01-11 19:33:51,http://www.foxnews.com/us/2018/01/11/immigrant-stripped-citizenship-under-federal-initiative.html,Immigrant stripped of citizenship under federal initiative,1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",Immigrant stripped of citizenship under federal initiative,,Immigrant stripped of citizenship under federal initiative,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
1765,8172,b63b72f4-18b9-47e7-89e6-e51e9ae6cf69,2018-01-09 19:51:07,http://thehill.com/homenews/senate/368139-trump-lawmakers-agree-to-parameters-of-potential-immigration-deal,"Trump, lawmakers agree to parameters of potential immigration deal",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump, lawmakers agree to parameters of potential immigration deal",,"Trump, lawmakers agree to parameters of potential immigration deal","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1188,5589,0a8562a9-7960-4254-9312-b1cc3c560424,2018-01-14 18:39:45,https://www.huffingtonpost.com/entry/pope-francis-immigrants_us_5a5ba151e4b03c418966aefc,Pope Francis Says ‘Doubts And Fears’ Should Not Determine Response To Immigrants,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Pope Francis Says ‘Doubts And Fears’ Should Not Determine Response To Immigrants,,Pope Francis Says ‘Doubts And Fears’ Should Not Determine Response To Immigrants,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,1,0,0,0
592,2906,927f1b74-f219-40d1-b6da-b33314de12b1,2018-01-03 14:40:03,http://www.foxnews.com/politics/2018/01/03/us-judge-orders-release-detained-iraqis-waiting-deportation-over-criminal-convictions.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+foxnews%2fpolitics+%28internal+-+politics+-+text%29,US judge orders release of detained Iraqis waiting deportation over criminal convictions,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",US judge orders release of detained Iraqis waiting deportation over criminal convictions,,US judge orders release of detained Iraqis waiting deportation over criminal convictions,"[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,0,0,0,0,1,0
317,1562,83769580-52e4-4b79-a416-d552c2f299c9,2018-01-11 14:16:59,http://www.breitbart.com/london/2018/01/11/european-court-rejects-swedish-proposal-deport-terrorist-migrant/,European Court Rejects Swedish Proposal To Deport Terrorist Migrant,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",European Court Rejects Swedish Proposal To Deport Terrorist Migrant,,European Court Rejects Swedish Proposal To Deport Terrorist Migrant,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
46,234,0c1bd136-2cb0-476f-8853-8e92d0226373,2018-01-09 03:18:27,http://abcnews.go.com/international/wirestory/expulsion-somalis-botched-deportation-flight-halted-52216556,Expulsion of Somalis on botched deportation flight halted,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Expulsion of Somalis on botched deportation flight halted,,Expulsion of Somalis on botched deportation flight halted,"[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,0,0,0
1601,7385,ef6cd093-cad5-4cf3-9c00-629eaffd9896,2018-01-09 05:14:53,http://www.breitbart.com/news/2-koreas-say-they-seek-breakthrough-at-rare-border-talks/,2 Koreas say they seek breakthrough at rare border talks - Breitbart,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",2 Koreas say they seek breakthrough at rare border talks - Breitbart,,2 Koreas say they seek breakthrough at rare border talks - Breitbart,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1437,6657,be089d68-5e70-45cd-a2e5-33da3bc85062,2018-01-11 05:06:36,https://www.nytimes.com/reuters/2018/01/11/us/politics/10reuters-usa-trump-tweet.html,"Factbox: Trump on Twitter (January 10)-U.S. Court System, Feinstein, Border Wall",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Factbox: Trump on Twitter (January 10)-U.S. Court System, Feinstein, Border Wall",,"Factbox: Trump on Twitter (January 10)-U.S. Court System, Feinstein, Border Wall","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
428,2098,9c03603b-2b18-4574-b038-37825524bca5,2018-01-10 14:25:11,http://abcnews.go.com/Politics/wireStory/latest-white-house-blasts-ruling-immigrants-program-52256859,The Latest: White House blasts ruling on immigrants program,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",The Latest: White House blasts ruling on immigrants program,,The Latest: White House blasts ruling on immigrants program,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
582,2865,4594bf48-9b4a-4f14-a6a8-644183b3b3f5,2018-01-05 18:40:42,https://www.newsmax.com/world/europe/eu-germany-hungary/2018/01/05/id/835414/,"Bavarian Leaders Want Eastern Alliance, Migrant Solutions",2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","Bavarian Leaders Want Eastern Alliance, Migrant Solutions",,"Bavarian Leaders Want Eastern Alliance, Migrant Solutions","[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
77,341,bdf6cd18-41b4-4014-9e95-58f512434d05,2018-01-04 05:39:24,https://www.yahoo.com/news/m/f7b71161-3c9f-3d89-bd23-b8655e3a41ae/ss_north-korea-reopens-border.html,North Korea reopens border hotline as Trump boasts of 'bigger'nuclear,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",North Korea reopens border hotline as Trump boasts of 'bigger'nuclear,,North Korea reopens border hotline as Trump boasts of 'bigger'nuclear,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1919,112,00dc54eb-e9d9-4440-810d-04c01a4d2807,2018-02-09 20:20:12,http://abcnews.go.com/us/christian-indonesians-jersey-fear-deportation-hostile-homeland-seek/story?id=52916931,"Christian Indonesians fear deportation to hostile homeland, seek sanctuary at church",1,2,8,4,1,0,0,0,1,0,0,0,1,"[0, 0, 0, 1, 0, 0, 0, 1]","Christian Indonesians fear deportation to hostile homeland, seek sanctuary at church",,"Christian Indonesians fear deportation to hostile homeland, seek sanctuary at church","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,0,0,0
1626,7514,879c07ad-6ecb-4a59-8b79-de2fc062e4a4,2018-01-13 00:39:14,http://www.foxnews.com/politics/2018/01/12/texas-immigrants-detail-life-on-daca-roller-coaster.html,Texas immigrants detail life on the DACA 'roller coaster',1,2,8,7,1,0,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0, 0, 1, 1]",Texas immigrants detail life on the DACA 'roller coaster',,Texas immigrants detail life on the DACA 'roller coaster',"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
781,3812,a78f9067-0cdc-4a42-8811-476173659495,2018-01-05 11:13:34,http://www.cnn.com/2018/01/05/politics/republicans-immigration-daca-fight-2013/index.html,What 2013 immigration battle taught GOP about today's DACA fight,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",What 2013 immigration battle taught GOP about today's DACA fight,,What 2013 immigration battle taught GOP about today's DACA fight,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1922,123,b3a1f370-7999-4c68-ad7e-2fa527502c24,2018-02-07 11:46:56,https://www.usatoday.com/story/opinion/2018/02/07/trumps-ice-going-after-immigration-activists-like-me-whos-next-tania-unzueta-carrasco-column/1080396001/,Trump is going after immigration activists like me. Will you be next?,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump is going after immigration activists like me. Will you be next?,,Trump is going after immigration activists like me. Will you be next?,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1338,6178,1b2c4317-bf24-4bfe-8fd4-551a2f08380a,2018-01-05 21:06:24,http://www.latimes.com/nation/sns-bc-us--san-francisco-pier-shooting-20180105-story.html,Immigrant acquitted of killing is sentenced for gun charge,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Immigrant acquitted of killing is sentenced for gun charge,,Immigrant acquitted of killing is sentenced for gun charge,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1322,6117,8d646a05-60a7-48c4-89ec-c2fc32a5dd96,2018-01-03 01:42:48,https://www.washingtonpost.com/national/fake-highway-signs-jab-at-new-california-immigration-law/2018/01/02/5c72c2a6-f025-11e7-95e3-eff284e71c8d_story.html,Fake highway signs jab at new California immigration law,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Fake highway signs jab at new California immigration law,,Fake highway signs jab at new California immigration law,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1677,7798,c2a65088-3185-4f3e-afa2-7b71f4e129bf,2018-01-04 08:11:59,https://www.huffingtonpost.com/entry/immigration-ice-sanctuary-policies_us_5a4d6610e4b06d1621bd0682?ncid=inblnkushpmg00000009,ICE Chief Wants To Prosecute Politicians Who Won’t Lock Up More Immigrants,1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",ICE Chief Wants To Prosecute Politicians Who Won’t Lock Up More Immigrants,,ICE Chief Wants To Prosecute Politicians Who Won’t Lock Up More Immigrants,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
31,139,21672fda-61df-4653-a55d-2cf2fad693ce,2018-01-02 13:03:22,https://www.usatoday.com/story/opinion/2018/01/02/immigration-trump-positioned-do-what-obama-and-bush-couldnt-ali-noorani-column/993548001/,"On immigration, Trump is positioned to do what Obama and Bush couldn't",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","On immigration, Trump is positioned to do what Obama and Bush couldn't",,"On immigration, Trump is positioned to do what Obama and Bush couldn't","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1344,6203,2f52211a-a8ae-4806-aa85-f1b1a8d22d25,2018-01-08 14:53:44,https://www.washingtonpost.com/news/world/wp/2018/01/08/200000-salvadorans-will-be-forced-to-leave-the-u-s-or-face-deportation-as-trump-administration-ends-immigration-protection/?utm_term=.2aa64322dfa2&tidr=a_breakingnews,"200,000 Salvadorans will be forced to leave the U.S. or face deportation as Trump administration ends immigration protection",1,2,4,6,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","200,000 Salvadorans will be forced to leave the U.S. or face deportation as Trump administration ends immigration protection",,"200,000 Salvadorans will be forced to leave the U.S. or face deportation as Trump administration ends immigration protection","[1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",1,0,0,1,0,0,0,0
1925,146,0427ffd6-215c-46d1-add1-d3bda184a453,2018-02-02 12:41:00,http://www.cnn.com/transcripts/1801/31/cnr.19.html,Russia Investigation; Trump Uses State Of The Union To Go All In On Immigration Reform; FEMA To End Food And Water Aid To Puerto Rico; U.K. Parliament Buildings In Need Of Massive Repairs; Rare; Trump Appeared To,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Russia Investigation; Trump Uses State Of The Union To Go All In On Immigration Reform; FEMA To End Food And Water Aid To Puerto Rico; U.K. Parliament Buildings In Need Of Massive Repairs; Rare; Trump Appeared To,,Russia Investigation; Trump Uses State Of The Union To Go All In On Immigration Reform; FEMA To End Food And Water Aid To Puerto Rico; U.K. Parliament Buildings In Need Of Massive Repairs; Rare; Trump Appeared To,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1231,5740,107437a4-24c7-4644-ad09-53b14a4e0753,2018-01-10 11:27:10,https://www.politico.com/newsletters/playbook/2018/01/10/breaking-overnight-sf-federal-judge-blocks-trump-from-ending-daca-translating-trump-on-immigration-earmarks-scoop-mich-candidate-dumps-5m-into-senate-race-annie-karni-on-ivanka-bday-jared-kushner-235926,"BREAKING OVERNIGHT: S.F. federal judge BLOCKS Trump from ending DACA -- TRANSLATING Trump on immigration, earmarks -- SCOOP: Mich. candidate dumps 5M into Senate race -- ANNIE KARNI on IVANKA -- B’DAY: JARED KUSHNER",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","BREAKING OVERNIGHT: S.F. federal judge BLOCKS Trump from ending DACA -- TRANSLATING Trump on immigration, earmarks -- SCOOP: Mich. candidate dumps 5M into Senate race -- ANNIE KARNI on IVANKA -- B’DAY: JARED KUSHNER",,"BREAKING OVERNIGHT: S.F. federal judge BLOCKS Trump from ending DACA -- TRANSLATING Trump on immigration, earmarks -- SCOOP: Mich. candidate dumps 5M into Senate race -- ANNIE KARNI on IVANKA -- B’DAY: JARED KUSHNER","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1915,49,75b31b23-b563-4464-aa62-e4d1d36af07f,2018-02-08 21:23:08,http://www.breitbart.com/news/mattis-immigrant-service-members-wont-face-deportation/,Mattis: Immigrant service members won’t face deportation,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Mattis: Immigrant service members won’t face deportation,,Mattis: Immigrant service members won’t face deportation,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
927,4463,8ade53d8-540f-4052-a762-ecc8a53ab893,2018-01-10 17:05:00,http://abcnews.go.com/US/wireStory/apnewsbreak-eleven-probe-opens-front-immigration-52260442,APNewsBreak: 7-Eleven probe opens new front on immigration,1,2,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",APNewsBreak: 7-Eleven probe opens new front on immigration,,APNewsBreak: 7-Eleven probe opens new front on immigration,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
515,2529,bc01c943-588f-4d9a-a08e-072585dc1205,2018-01-14 21:55:46,http://www.breitbart.com/big-government/2018/01/14/rep-labrador-mid-term-elections-amnesty-immigration/,"Labrador: Mid-Terms All About Amnesty, Immigration…",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Labrador: Mid-Terms All About Amnesty, Immigration…",,"Labrador: Mid-Terms All About Amnesty, Immigration…","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1553,7187,b4291bc4-6959-47ff-88f1-c50af55c818f,2018-01-08 22:57:55,https://www.nytimes.com/aponline/2018/01/08/world/asia/ap-as-koreas-tensions.html,South Korean Officials Head to Border for Talks With North,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",South Korean Officials Head to Border for Talks With North,,South Korean Officials Head to Border for Talks With North,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1570,7266,2ed132c4-cc5d-45fa-9e03-99fc5a1fb83f,2018-01-03 12:57:54,http://www.latimes.com/world/la-fg-korea-communications-20180103-story.html,North Korea reopens cross-border communications with South Korea,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",North Korea reopens cross-border communications with South Korea,,North Korea reopens cross-border communications with South Korea,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1813,8348,7ff33a43-9cb4-408b-acc1-69851d62e447,2018-01-04 16:25:26,http://www.newsweek.com/sanctuary-city-mayor-stands-ice-leader-threat-770640,Sanctuary City Mayor Stands Up to Immigration and Customs Enforcement Leader’s Threat,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Sanctuary City Mayor Stands Up to Immigration and Customs Enforcement Leader’s Threat,,Sanctuary City Mayor Stands Up to Immigration and Customs Enforcement Leader’s Threat,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1576,7281,a5a10fc0-e6ff-4bda-ab00-324867aed841,2018-01-10 02:34:25,http://www.theblaze.com/news/2018/01/09/tucker-carlson-rips-into-trump-for-trusting-democrats-on-immigration-deal/,Tucker Carlson rips into Trump for trusting Democrats on immigration deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Tucker Carlson rips into Trump for trusting Democrats on immigration deal,,Tucker Carlson rips into Trump for trusting Democrats on immigration deal,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
45,221,242df291-e53c-42af-b23f-8843fc1c236e,2018-01-10 20:39:34,http://www.breitbart.com/video/2018/01/10/rand-ill-vote-for-barriers-on-the-border-but-not-to-spend-40-billion-on-them/,"Rand: I'll Vote for Barriers on the Border, But Not to Spend $40 Billion on Them - Breitbart",1,2,6,1,1,1,0,0,0,0,1,0,0,"[1, 0, 0, 0, 0, 1, 0, 0]","Rand: I'll Vote for Barriers on the Border, But Not to Spend $40 Billion on Them - Breitbart",,"Rand: I'll Vote for Barriers on the Border, But Not to Spend $40 Billion on Them - Breitbart","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
